datetime,temp,feelslike,humidity,precip,preciptype,snow,windgust,windspeed,sealevelpressure,cloudcover
2023-05-06T01:00:00,8.6,6.2,68.66,0,,0,14.4,14.8,1023.6,60.7
2023-05-06T02:00:00,7.7,4.8,72.43,0,,0,22.3,17.5,1023.5,79.3
2023-05-06T03:00:00,7.3,4.6,67.34,0,,0,18,15.7,1023.5,78.6
2023-05-06T04:00:00,6.5,3.4,63.92,0,,0,18,16.4,1024.1,78.6
2023-05-06T05:00:00,5.8,2.3,66.37,0,,0,24.5,18.2,1023.4,80
2023-05-06T06:00:00,6.3,3.5,61.64,0,,0,14.4,14.1,1023.8,90
2023-05-06T07:00:00,6.5,3.5,63.46,0,,0,28.1,15.4,1023.4,90
2023-05-06T08:00:00,8,5.1,63.35,0,,0,18,17.9,1023.2,99.7
2023-05-06T09:00:00,9.7,6.8,56.07,0,,0,34.6,23.1,1023.2,99.7
2023-05-06T10:00:00,10.8,10.8,49.86,0,,0,43.2,27.5,1022.7,99.7
2023-05-06T11:00:00,11.1,11.1,46.23,0,,0,43.4,26.2,1022.7,91.1
2023-05-06T12:00:00,10.8,10.8,48.23,0,,0,42.1,24.5,1022.3,91.3
2023-05-06T13:00:00,10.5,10.5,50.52,0,,0,36,22.3,1022.1,91.3
2023-05-06T14:00:00,9.9,7.1,54.76,0.097,rain,0,43.2,21.7,1022.1,96.3
2023-05-06T15:00:00,8.9,6.4,67.48,0,,0,37.4,16.7,1022.2,94.3
2023-05-06T16:00:00,8,4.6,75.06,0,,0,35.3,22.3,1021.2,99.4
2023-05-06T17:00:00,7.7,4.3,83.82,0,,0,37.8,22.2,1021.2,94.6
2023-05-06T18:00:00,7.5,4.6,88.38,0,,0,38.2,17.6,1021.3,98.9
2023-05-06T19:00:00,7,4,90.71,0,,0,31.3,15.9,1021.8,95.7
2023-05-06T20:00:00,6.6,3.5,90.74,10.528,rain,0,25.2,16.4,1021.8,95.7
2023-05-06T21:00:00,6.6,3.1,90.04,0,,0,31.7,19.8,1022.3,93.5
2023-05-06T22:00:00,6.4,3.1,91.31,0,,0,32,17.6,1022.2,83.6
2023-05-06T23:00:00,6.5,3.2,89.76,0,,0,32.8,18,1022.3,94
2023-05-07T00:00:00,5.9,2.6,92.88,0,,0,31.3,16.5,1022.3,93.5
2023-05-07T01:00:00,5.8,2.4,88.84,0,,0,32,17.5,1022.3,93.5
2023-05-07T02:00:00,5.6,2.5,89.15,5.795,rain,0,29.2,15,1022.4,93.7
2023-05-07T03:00:00,5,1.9,93.69,0,,0,29.5,14.6,1022.6,93.5
2023-05-07T04:00:00,5,1.5,93.98,0,,0,29.5,16.5,1022.7,93.5
2023-05-07T05:00:00,5,1,93.63,0,,0,30.6,20.2,1022.7,93.5
2023-05-07T06:00:00,5,1.4,93.35,0,,0,32.8,17.6,1023.5,93.5
2023-05-07T07:00:00,5.5,2.2,91.22,0,,0,36,16.1,1024.2,92.3
2023-05-07T08:00:00,6,2.8,90.28,0,,0,21.6,16.6,1024.7,89.4
2023-05-07T09:00:00,7,3.7,82.23,0,,0,39.6,19.7,1024.8,87.3
2023-05-07T10:00:00,7.8,4.5,75.26,0,,0,37.4,21,1025.2,89.4
2023-05-07T11:00:00,8.5,5.2,69.47,0,,0,39.6,23,1025.6,89.4
2023-05-07T12:00:00,9.2,5.9,61.62,0,,0,40,25.1,1026.1,89.4
2023-05-07T13:00:00,9.3,6,59.78,0,,0,46.8,25.1,1026.3,89.4
2023-05-07T14:00:00,10.3,10.3,57.39,0,,0,46.6,22.8,1026.6,89.3
2023-05-07T15:00:00,10.9,10.9,54.74,0,,0,38.2,19.8,1026.7,64
2023-05-07T16:00:00,11.1,11.1,53.39,0,,0,37.8,22.2,1026.7,58
2023-05-07T17:00:00,11.4,11.4,51.22,0,,0,36.4,21.7,1027,39.5
2023-05-07T18:00:00,11.8,11.8,47.64,0,,0,33.5,17.9,1027.1,27.1
2023-05-07T19:00:00,10.8,10.8,52.06,0,,0,29.2,12.7,1027.2,34.7
2023-05-07T20:00:00,8.8,7.5,59.63,0,,0,25.2,8.5,1027.3,16.6
2023-05-07T21:00:00,7.2,5.6,66.64,0,,0,16.6,8.6,1028.2,0
2023-05-07T22:00:00,6.2,5.2,76.27,0,,0,10.8,5.7,1028.6,0
2023-05-07T23:00:00,5.1,5.1,84.93,0,,0,9,4.6,1029.4,0
2023-05-08T00:00:00,4.4,3,85.47,0,,0,7.2,6,1029.7,0
2023-05-08T01:00:00,3.8,3.8,87.08,0,,0,7.2,3.4,1029.7,0
2023-05-08T02:00:00,2.9,2.9,93.58,0,,0,5.8,3.7,1029.7,0
2023-05-08T03:00:00,3,3,96.95,0,,0,3.6,3.6,1030.3,0
2023-05-08T04:00:00,2,2,96.93,0,,0,3.6,0.1,1030.5,0
2023-05-08T05:00:00,2.1,2.1,98.15,0,,0,5.4,3.5,1030.6,0
2023-05-08T06:00:00,2.1,2.1,92.75,0,,0,5.8,1.1,1030.4,4.5
2023-05-08T07:00:00,6.8,6,74.23,0,,0,9,5.3,1031.3,10
2023-05-08T08:00:00,8.5,6.6,61.19,0,,0,14.4,11.4,1031.4,10
2023-05-08T09:00:00,9.6,8,56.29,0,,0,14.4,10.5,1031.3,10
2023-05-08T10:00:00,10.9,10.9,51.24,0,,0,21.2,9.9,1031.5,32.1
2023-05-08T11:00:00,11.9,11.9,47.6,0,,0,25.6,14.5,1031.4,45.6
2023-05-08T12:00:00,12.5,12.5,39.47,0,,0,27.4,13,1031.1,50.2
2023-05-08T13:00:00,13,13,37.48,0,,0,27.4,12.3,1030.7,50.2
2023-05-08T14:00:00,14,14,36.17,0,,0,24.1,11.6,1030.2,45.6
2023-05-08T15:00:00,14.8,14.8,33.66,0,,0,24.1,14.3,1030.1,19
2023-05-08T16:00:00,15.3,15.3,31.01,0,,0,31.7,13.6,1029.2,40.3
2023-05-08T17:00:00,14.6,14.6,31.7,0,,0,20.5,12.8,1029.2,40.3
2023-05-08T18:00:00,14.3,14.3,31.62,0,,0,20.9,13.8,1029.2,40
2023-05-08T19:00:00,13.8,13.8,34.81,0,,0,19.4,10,1029.2,30
2023-05-08T20:00:00,12.1,12.1,39.06,0,,0,18,8,1029.2,10.7
2023-05-08T21:00:00,9.6,9.2,50.72,0,,0,13.7,5.5,1030.1,10
2023-05-08T22:00:00,7.6,7.6,67.14,0,,0,10.8,3.6,1030.2,0
2023-05-08T23:00:00,6.4,6.4,73.71,0,,0,8.6,1.1,1030.2,0
2023-05-09T00:00:00,5.1,5.1,78.89,0,,0,7.2,2.1,1029.6,0
2023-05-09T01:00:00,4.4,4.4,79.42,0,,0,6.5,3.6,1029.6,0
2023-05-09T02:00:00,4.1,4.1,85.13,0,,0,5,2,1029.6,0
2023-05-09T03:00:00,3,3,92.09,0,,0,5.4,3.7,1029.5,0
2023-05-09T04:00:00,2.7,2.7,92.1,0,,0,5.8,3.9,1029.5,0
2023-05-09T05:00:00,3,3,90.88,0,,0,6.1,4,1029.5,0
2023-05-09T06:00:00,4.4,3.5,77,0,,0,6.1,5,1029.3,0
2023-05-09T07:00:00,6.7,5.9,65.28,0,,0,8.6,5.5,1029.3,0
2023-05-09T08:00:00,10.8,10.8,45.26,0,,0,10.8,11,1029.2,0
2023-05-09T09:00:00,13.4,13.4,37.71,0,,0,17.3,15.6,1029.2,0
2023-05-09T10:00:00,14.5,14.5,28.97,0,,0,21.6,18.3,1028.3,10
2023-05-09T11:00:00,15.2,15.2,28.11,0,,0,46.8,23.8,1028.1,10.7
2023-05-09T12:00:00,15.9,15.9,25.88,0,,0,36.1,20.4,1028,10
2023-05-09T13:00:00,16.4,16.4,28.19,0,,0,39.6,19.9,1027.2,29.3
2023-05-09T14:00:00,16.7,16.7,28.21,0,,0,39.5,22.1,1026.2,30
2023-05-09T15:00:00,16.9,16.9,28.55,0,,0,33.8,17.7,1025.6,10.7
2023-05-09T16:00:00,16.6,16.6,27.82,0,,0,39.6,19.1,1025,10
2023-05-09T17:00:00,16.5,16.5,27.94,0,,0,39.6,15.6,1024.2,29.3
2023-05-09T18:00:00,16.1,16.1,27.88,0,,0,36,15.4,1024,30
2023-05-09T19:00:00,15.4,15.4,28.12,0,,0,31.3,14.6,1023.2,10
2023-05-09T20:00:00,13.9,13.9,33.17,0,,0,39.6,14.1,1023.2,0
2023-05-09T21:00:00,11.9,11.9,38.59,0,,0,19.4,11,1023.2,0
2023-05-09T22:00:00,10.3,10.3,45.61,0,,0,18.7,11.9,1023.4,0
2023-05-09T23:00:00,9.7,7.8,48.39,0,,0,19.4,13.5,1023.3,0
2023-05-10T00:00:00,8.9,6.9,52.67,0,,0,19.4,12.7,1023.3,0
2023-05-10T01:00:00,7.1,4.8,60.22,0,,0,19.1,11.9,1023.2,0
2023-05-10T02:00:00,7.4,5.2,55.77,0,,0,20.2,11.9,1022.6,0
2023-05-10T03:00:00,7.3,4.5,56.89,0,,0,19.8,15.3,1022.4,0
2023-05-10T04:00:00,6,3.5,60.98,0,,0,19.1,11.9,1022.3,0
2023-05-10T05:00:00,4.8,2,66.45,0,,0,18.4,12.1,1022.4,0
2023-05-10T06:00:00,7.4,5,61.45,0,,0,19.1,13.3,1022.2,0
2023-05-10T07:00:00,8.8,6.6,58.56,0,,0,21.2,13.8,1022.2,0
2023-05-10T08:00:00,11.3,11.3,45.35,0,,0,18,15.1,1022.2,10
2023-05-10T09:00:00,13.2,13.2,43.8,0,,0,30.2,20,1022.2,10
2023-05-10T10:00:00,15,15,32.43,0,,0,46.8,26.6,1022,29.3
2023-05-10T11:00:00,16,16,28.17,0,,0,53.6,27.4,1021.6,30
2023-05-10T12:00:00,16.8,16.8,29.15,0,,0,50,29.7,1021.2,29.3
2023-05-10T13:00:00,16.8,16.8,28.34,0,,0,43.2,28.6,1021,29.3
2023-05-10T14:00:00,17.1,17.1,27.98,0,,0,53.8,29.2,1020.6,10
2023-05-10T15:00:00,17.5,17.5,28.68,0,,0,46.8,25.6,1020.1,10
2023-05-10T16:00:00,17.7,17.7,27.08,0,,0,46.7,26.1,1020.1,10
2023-05-10T17:00:00,17.4,17.4,27.36,0,,0,46.7,27.7,1019.7,10
2023-05-10T18:00:00,16.9,16.9,28.29,0,,0,39.6,22.9,1019.6,10
2023-05-10T19:00:00,16.3,16.3,25.96,0,,0,43.2,22.3,1020,10
2023-05-10T20:00:00,14.6,14.6,31.31,0,,0,46.8,14.5,1020.2,10
2023-05-10T21:00:00,13.2,13.2,34.35,0,,0,23.4,15.6,1021,10
2023-05-10T22:00:00,12,12,39.64,0,,0,21.6,17.9,1021.2,10
2023-05-10T23:00:00,10.5,10.5,45.32,0,,0,22.7,15.3,1021.3,0
2023-05-11T00:00:00,9.6,7.5,47.68,0,,0,21.2,13.7,1021.5,0
2023-05-11T01:00:00,8.6,6.5,50.95,0,,0,19.1,12.8,1021.6,28.2
2023-05-11T02:00:00,8.5,6.4,49.52,0,,0,21.6,12.9,1021.7,4.9
2023-05-11T03:00:00,7.2,5,55.77,0,,0,20.9,12,1021.7,8.2
2023-05-11T04:00:00,7.5,5.2,51.85,0,,0,20.5,12.9,1021.5,10
2023-05-11T05:00:00,6.4,4.2,56.76,0,,0,19.8,10.6,1021.6,10
2023-05-11T06:00:00,7.2,5.2,54.87,0,,0,19.8,10.6,1022.2,0
2023-05-11T07:00:00,9.7,7.4,45.85,0,,0,23.8,16.3,1022.2,0
2023-05-11T08:00:00,12.4,12.4,38.97,0,,0,18,14.6,1022.2,0
2023-05-11T09:00:00,14.4,14.4,34.38,0,,0,29.2,21.3,1022.2,0
2023-05-11T10:00:00,15.9,15.9,28.33,0,,0,50.4,24.5,1022.2,0
2023-05-11T11:00:00,16.4,16.4,27.82,0,,0,43.2,22.4,1022.1,0
2023-05-11T12:00:00,17,17,27.33,0,,0,46.6,29,1022.1,2.7
2023-05-11T13:00:00,17.5,17.5,27.81,0,,0,43.3,25.6,1021.2,10.6
2023-05-11T14:00:00,18.4,18.4,26.78,0,,0,46.9,24,1021.2,24.8
2023-05-11T15:00:00,18.5,18.5,26.99,0,,0,43.1,22,1021,8.3
2023-05-11T16:00:00,19,19,29.75,0,,0,39.6,20.5,1021,27.2
2023-05-11T17:00:00,18.3,18.3,31.58,0,,0,43.2,21.7,1020.3,10
2023-05-11T18:00:00,18,18,28.54,0,,0,36.4,21.9,1020.2,10
2023-05-11T19:00:00,17.5,17.5,31.68,0,,0,33.5,20.7,1020.4,39.3
2023-05-11T20:00:00,15.8,15.8,31.12,0,,0,43.2,15.6,1021.1,35.2
2023-05-11T21:00:00,13.4,13.4,38.86,0,,0,22.3,12.7,1021.2,31.1
2023-05-11T22:00:00,12.4,12.4,44.52,0,,0,20.9,14.5,1022.1,21.9
2023-05-11T23:00:00,12.1,12.1,47.57,0,,0,20.9,17,1022.2,8.1
2023-05-12T00:00:00,11,11,50.51,0,,0,22.7,15.4,1022.4,6.3
2023-05-12T01:00:00,9.7,7.9,55.38,0,,0,24.1,13,1022.6,0
2023-05-12T02:00:00,9.3,7.2,56.54,0,,0,25.2,14.5,1022.6,0
2023-05-12T03:00:00,9.5,7.3,51.77,0,,0,24.8,14.9,1023,0
2023-05-12T04:00:00,8,5.8,58.87,0,,0,23.8,12.2,1023.3,0
2023-05-12T05:00:00,7.8,5.5,59.55,0,,0,24.1,13.1,1023.5,0
2023-05-12T06:00:00,8.7,6.4,58.92,0,,0,24.5,14.7,1023.5,0
2023-05-12T07:00:00,10.9,10.9,51.84,0,,0,24.8,17.2,1024.1,0
2023-05-12T08:00:00,13.4,13.4,43.37,0,,0,18,17,1024.1,0
2023-05-12T09:00:00,15.9,15.9,40.5,0,,0,32.8,21.6,1024.2,0
2023-05-12T10:00:00,17.4,17.4,33.8,0,,0,46.6,26.1,1024.2,29.3
2023-05-12T11:00:00,18,18,28.77,0,,0,53.6,32.7,1024.1,29.3
2023-05-12T12:00:00,18.9,18.9,25.66,0,,0,56.5,33.8,1024.1,10
2023-05-12T13:00:00,19.4,19.4,25.08,0,,0,56.4,31.1,1024,30
2023-05-12T14:00:00,19.9,19.9,24.61,0,,0,56.8,30.9,1023.6,30.3
2023-05-12T15:00:00,20.1,20.1,25.71,0,,0,50.1,28,1023.2,39
2023-05-12T16:00:00,19.9,19.9,24.76,0,,0,46.8,27.7,1023.1,39
2023-05-12T17:00:00,19.5,19.5,27.81,0,,0,50,26.7,1023.1,39.7
2023-05-12T18:00:00,19.3,19.3,25.55,0,,0,38.9,22.5,1023,39.7
2023-05-12T19:00:00,18.8,18.8,26.96,0,,0,36,17.6,1023.1,29.3
2023-05-12T20:00:00,17.6,17.6,28.86,0,,0,50.4,13.3,1023.1,10
2023-05-12T21:00:00,14.3,14.3,40.22,0,,0,14.8,4.3,1023.3,10
2023-05-12T22:00:00,14,14,42.04,0,,0,11.2,8.3,1024.1,10
2023-05-12T23:00:00,12.2,12.2,49.36,0,,0,9.7,6.2,1024.1,45.3
2023-05-13T00:00:00,12.8,12.8,47.5,0,,0,9,6.1,1024.2,38.3
2023-05-13T01:00:00,11.9,11.9,50.59,0,,0,8.3,3.7,1024.2,48.6
2023-05-13T02:00:00,11.1,11.1,54.58,0,,0,7.9,3.8,1024.2,48.6
2023-05-13T03:00:00,10.8,10.8,58.36,0,,0,7.2,6.2,1024.2,59
2023-05-13T04:00:00,9.2,9.2,68.37,0,,0,8.6,3.1,1024.4,40
2023-05-13T05:00:00,8.2,8.2,74.92,0,,0,8.3,2.9,1024.4,79.3
2023-05-13T06:00:00,9.3,9.3,69.38,0,,0,7.6,2,1024.3,40
2023-05-13T07:00:00,11.6,11.6,64.34,0,,0,9,7.3,1025.1,50.4
2023-05-13T08:00:00,14.1,14.1,52.97,0,,0,7.2,3.7,1025.1,49.3
2023-05-13T09:00:00,18.5,18.5,36.78,0,,0,12.6,4.8,1025,42.1
2023-05-13T10:00:00,19.4,19.4,32.53,0,,0,13.3,11.6,1024.2,10
2023-05-13T11:00:00,20.8,20.8,29.17,0,,0,36,16.8,1024.2,30.3
2023-05-13T12:00:00,22.1,22.1,24.9,0,,0,39.6,24.6,1024,60.7
2023-05-13T13:00:00,22.4,22.4,26.46,0,,0,39.6,18.1,1023.2,74
2023-05-13T14:00:00,21.3,21.3,29.2,0,,0,36,19.5,1023.2,74
2023-05-13T15:00:00,22.1,22.1,25.57,0,,0,36,17.5,1023.1,56.7
2023-05-13T16:00:00,22.1,22.1,27.35,0,,0,34.6,18.2,1023,40.7
2023-05-13T17:00:00,21.9,21.9,27.95,0,,0,43.2,14.3,1023,36.4
2023-05-13T18:00:00,19.5,19.5,35.76,0,,0,30.2,13.2,1023,36.8
2023-05-13T19:00:00,19.6,19.6,34.48,0,,0,50.4,11.3,1022.9,47.4
2023-05-13T20:00:00,15.6,15.6,46.54,0,,0,68.4,7.2,1023.1,36.6
2023-05-13T21:00:00,14.1,14.1,54.79,0,,0,13,2.7,1023.2,30
2023-05-13T22:00:00,13,13,63.13,0,,0,8.3,3.7,1023.3,10
2023-05-13T23:00:00,13.2,13.2,63.45,0,,0,7.2,6.2,1023.3,9.8
2023-05-14T00:00:00,11.3,11.3,72.86,0,,0,9.4,3.9,1023.3,12.5
2023-05-14T01:00:00,9.9,9.9,79.97,0,,0,3.6,2.1,1023.3,36.1
2023-05-14T02:00:00,8.5,8.5,79.16,0,,0,8.3,4.7,1023.4,10
2023-05-14T03:00:00,8.2,8.2,85.38,0,,0,7.9,3.5,1023.2,29.3
2023-05-14T04:00:00,8.8,8.8,80.4,0,,0,6.5,4.8,1022.6,10
2023-05-14T05:00:00,8.8,8,82.75,0,,0,6.5,6.5,1022.5,3.7
2023-05-14T06:00:00,9.2,8.4,82.05,0,,0,6.5,6.5,1022.4,30
2023-05-14T07:00:00,11.9,11.9,69.26,0,,0,8.3,7.5,1022.3,10
2023-05-14T08:00:00,14.8,14.8,55.3,0,,0,7.2,7.7,1022.2,0
2023-05-14T09:00:00,17.9,17.9,42.72,0,,0,18,11.7,1022.1,10
2023-05-14T10:00:00,19.4,19.4,36.08,0,,0,28.8,17.4,1022,10
2023-05-14T11:00:00,20.8,20.8,35.18,0,,0,39.6,20,1021.1,10.7
2023-05-14T12:00:00,21.9,21.9,29.9,0,,0,46.8,22.4,1021,49.7
2023-05-14T13:00:00,21.9,21.9,28.88,0,,0,39.7,26.1,1020.1,59.7
2023-05-14T14:00:00,22.5,22.5,28.15,0,,0,49.7,28.8,1019.1,50.3
2023-05-14T15:00:00,22.3,22.3,27.99,0,,0,46.8,26.1,1018.6,50.3
2023-05-14T16:00:00,22.3,22.3,32.34,0,,0,43.2,22.8,1018,60
2023-05-14T17:00:00,22.9,22.9,28.14,0,,0,46.8,22.6,1017.1,50.3
2023-05-14T18:00:00,21.4,21.4,30.46,0,,0,36.2,21.5,1017,49.7
2023-05-14T19:00:00,21,21,31.91,0,,0,35.3,18.2,1016.2,48.6
2023-05-14T20:00:00,19.7,19.7,34.55,0,,0,46.8,12.1,1016.2,77.6
2023-05-14T21:00:00,18,18,42.88,0,,0,14.4,10.8,1016.3,89
2023-05-14T22:00:00,17.5,17.5,44.03,0,,0,14.8,11.8,1016.1,89
2023-05-14T23:00:00,16.3,16.3,48.3,0,,0,17.3,12,1015.4,89
2023-05-15T00:00:00,15.6,15.6,50.92,0,,0,19.4,14.5,1015.1,89
2023-05-15T01:00:00,16.1,16.1,48.5,0,,0,19.1,18,1014.3,89
2023-05-15T02:00:00,15.2,15.2,51.41,0,,0,18,14.7,1013.4,89
2023-05-15T03:00:00,14.5,14.5,53.85,0,,0,20.9,15.5,1013.2,99.3
2023-05-15T04:00:00,14.4,14.4,53.93,0,,0,20.9,14.6,1012.3,99.3
2023-05-15T05:00:00,14.5,14.5,53.57,0,,0,20.9,14.6,1011.5,99.7
2023-05-15T06:00:00,14.6,14.6,50.75,0,,0,17.3,12.8,1010.7,99.7
2023-05-15T07:00:00,14.7,14.7,53.55,0,,0,23.4,12.8,1010.2,72.1
2023-05-15T08:00:00,15.1,15.1,56.34,0,,0,21.6,17.3,1010.1,72.1
2023-05-15T09:00:00,13.8,13.8,66.18,0,,0,21.6,12.9,1010.2,71.4
2023-05-15T10:00:00,12.8,12.8,79.74,0,,0,24.1,15.5,1009.7,71.4
2023-05-15T11:00:00,12.8,12.8,80.47,0,,0,31.3,18.1,1009.5,77.6
2023-05-15T12:00:00,12.8,12.8,89.18,0,,0,32.8,21.2,1009,92.2
2023-05-15T13:00:00,12.4,12.4,92.12,0,,0,33.1,20.8,1008.7,92.3
2023-05-15T14:00:00,12.4,12.4,94.74,7.727,rain,0,43.2,21.2,1008.6,92.3
2023-05-15T15:00:00,12.8,12.8,94.6,0,,0,35.3,21.9,1008.1,93.5
2023-05-15T16:00:00,13.4,13.4,89.52,0,,0,39.6,20.1,1007.2,92.3
2023-05-15T17:00:00,13.9,13.9,89.89,0,,0,40.7,17.8,1007.1,92.3
2023-05-15T18:00:00,14.9,14.9,86.41,0,,0,39.2,18.9,1007,75.9
2023-05-15T19:00:00,14.9,14.9,86.11,0,,0,37.1,17.7,1006.6,58.8
2023-05-15T20:00:00,14,14,91.22,0,,0,21.6,15.7,1007.1,59.2
2023-05-15T21:00:00,12.9,12.9,91.03,0,,0,36,17.3,1007.7,87.2
2023-05-15T22:00:00,12.2,12.2,97.73,0,,0,27.4,9.7,1007.4,53.8
2023-05-15T23:00:00,12.3,12.3,97.4,0,,0,36,11.9,1007.4,41.7
2023-05-16T00:00:00,12,12,94.57,0,,0,22,9.5,1007.4,28.3
2023-05-16T01:00:00,11.9,11.9,94.02,0,,0,22,10.7,1008,52.6
2023-05-16T02:00:00,11.2,11.2,93.66,1.932,rain,0,36,8.8,1007.5,63.9
2023-05-16T03:00:00,11.8,11.8,90.9,0,,0,27.4,9.6,1008,84.7
2023-05-16T04:00:00,11.7,11.7,90.63,0,,0,27.4,9.8,1008.2,75.9
2023-05-16T05:00:00,10.2,10.2,94.44,0,,0,21.2,6.4,1008.4,37
2023-05-16T06:00:00,11.3,11.3,91.75,0,,0,22,7.1,1008.3,27.5
2023-05-16T07:00:00,12.9,12.9,81.74,0,,0,27,10.5,1009.4,30.5
