name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Warszaw,2024-01-22,5.5,-2.4,2.4,2.7,-6.1,-1.2,-6.3,54.4,0,0,0,rain,0,9.4,43.1,19,180.9,1017.9,79,18,20.8,1.8,1,10,2024-01-22T07:31:35,2024-01-22T16:03:49,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-23,6.1,3.2,4.6,3.1,-0.3,1.3,1.5,80.5,0.097,100,4.17,rain,0,6.5,39.6,22.4,243,1016.9,72.7,17.5,26.1,2.3,2,10,2024-01-23T07:30:22,2024-01-23T16:05:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-24,7.8,2,5,4.3,-1.6,1.6,2.8,85.7,7.727,100,4.17,"rain,snow",0.1,2.5,56.2,33.7,235.7,1009.9,77,15.5,13.3,1,1,10,2024-01-24T07:29:07,2024-01-24T16:07:20,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-25,6.3,1.8,4.3,1.4,-3.9,-0.7,2,84.8,2.898,100,8.33,rain,0,0.3,61.3,35.5,282.5,1009.9,89.1,17.3,12.3,1.1,1,10,2024-01-25T07:27:50,2024-01-25T16:09:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-26,2,0.9,1.4,1.9,-4.6,-2.3,-2,78.1,0,0,0,"rain,snow",0.2,0.1,50.4,28.6,288.2,1019.6,88.8,17.7,21.5,2,2,10,2024-01-26T07:26:30,2024-01-26T16:10:55,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-27,4.9,1.9,3,0.5,-2.6,-1.5,1.2,87.6,0.966,100,4.17,"rain,snow",0.1,0.3,57.6,34.4,287.1,1020.6,92.5,16.2,11.7,1.2,0,10,2024-01-27T07:25:08,2024-01-27T16:12:44,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-28,4.8,-0.6,2.9,3.9,-3.6,0.7,1.5,90.5,0.193,100,4.17,rain,0,0,46.8,20.5,273.1,1035.5,85.4,14,17.7,1.5,1,10,2024-01-28T07:23:44,2024-01-28T16:14:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-29,6.9,-0.2,3.2,4.7,-3.1,0.7,-0.5,77.1,0,0,0,,0,0,28.8,14.7,157,1036,56.8,17.1,61.7,5.3,3,10,2024-01-29T07:22:17,2024-01-29T16:16:24,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-30,8.3,-1.9,2.3,6.9,-5.8,0.1,-2.2,74,0,0,0,,0,0,22,11.7,163.4,1032,57,13.2,63.8,5.6,3,10,2024-01-30T07:20:48,2024-01-30T16:18:14,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-01-31,7.5,-0.7,4.2,4.4,-2.4,1.7,1.1,80.7,0,0,0,,0,0,43.2,18,245.9,1027.8,86.6,15.3,23.4,2.1,2,10,2024-01-31T07:19:17,2024-01-31T16:20:05,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-01,5.2,3.1,4.1,1.9,-1.5,0.3,0.7,78.6,0.676,100,4.17,"rain,snow",0.1,0,57.4,31.4,255.1,1018,77.7,16.2,15.6,1.4,1,10,2024-02-01T07:17:43,2024-02-01T16:21:57,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-02,5,2.9,3.9,2.2,-1.6,0,0.5,78.5,0,0,0,"rain,snow",0,0,57.2,22.1,258.7,1019.2,81.9,15.6,44.3,3.8,2,10,2024-02-02T07:16:08,2024-02-02T16:23:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-03,10,4.2,7.8,10,-0.3,4,5.4,85.2,0.483,100,8.33,rain,0,0,57.6,32.9,267.5,1009.5,77.4,14.9,12.3,1.1,1,10,2024-02-03T07:14:31,2024-02-03T16:25:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-04,7.1,5,6,3,0.4,1.8,2.2,76.6,0.193,100,4.17,rain,0,0,57.8,34.5,264.7,1007.7,71,19.3,14.2,1.2,1,10,2024-02-04T07:12:51,2024-02-04T16:27:34,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-05,7.8,3.9,5.9,4,1,1.9,3.2,83,2.432,100,8.33,rain,0,0,65,34.7,269.7,1002.6,87.7,16.4,31.3,2.8,2,10,2024-02-05T07:11:10,2024-02-05T16:29:27,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-06,9.1,4.1,8,5.9,2.6,4.4,5.1,82.2,5.988,100,8.33,rain,0,0,58.1,33.2,253.8,1001.4,92.9,16.4,8.4,0.8,0,10,2024-02-06T07:09:27,2024-02-06T16:31:20,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-07,9.2,1.2,4.7,5.9,-3.3,0.5,2.2,83.9,2.898,100,8.33,rain,0,0,52.4,32.4,259.6,996.6,83,18.2,17.1,1.4,1,10,2024-02-07T07:07:43,2024-02-07T16:33:13,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-08,1.7,-1,0.3,0.7,-4.2,-2.3,-2.7,80.8,0,0,0,snow,0,0,32,17.8,220.1,1003.7,73.7,19.5,31.6,2.7,1,10,2024-02-08T07:05:56,2024-02-08T16:35:07,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-09,1.5,-0.2,0.5,-2.5,-5,-3.8,-0.6,92.1,3.863,100,8.33,"rain,snow",3.4,0.6,50.4,25.2,106.4,999.2,86.6,9.2,21.4,1.8,1,10,2024-02-09T07:04:08,2024-02-09T16:37:00,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-10,6.9,1.6,4.2,5,-2.1,1.3,3.6,96,1.063,100,8.33,"rain,snow",0,0.5,20.5,14.7,104.8,997,96.2,4.9,25.4,2.3,1,10,2024-02-10T07:02:18,2024-02-10T16:38:53,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-11,9.8,4.7,7.2,7.6,1.2,4.5,6.5,94.9,0.579,100,4.17,rain,0,0,27,19.5,103.5,995.8,87.1,8.6,18.9,1.6,1,10,2024-02-11T07:00:27,2024-02-11T16:40:47,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-12,9,7.3,8.5,7.9,5.2,6.8,6.8,89.3,1.063,100,8.33,rain,0,0,39.6,16.9,205.4,998.4,91.7,14.3,21.6,1.9,1,10,2024-02-12T06:58:34,2024-02-12T16:42:40,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-13,7.8,4.8,6.1,5.3,1.3,2.7,2.4,77.4,0,0,0,rain,0,0,43.2,26.7,280.1,1012.7,88.4,18.8,28,2.3,1,10,2024-02-13T06:56:40,2024-02-13T16:44:33,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-14,9.1,-0.4,4.9,8.1,-0.4,3.4,0,72.7,0,0,0,,0,0,21.6,12.9,194.5,1021.8,73.5,16.3,79.7,6.9,3,10,2024-02-14T06:54:44,2024-02-14T16:46:26,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-15,8.9,4,6.1,7.3,1.3,3.9,2.9,80.4,0.193,100,4.17,rain,0,0,24.5,15.7,146.8,1021.8,90.8,13.2,30.8,2.6,1,10,2024-02-15T06:52:47,2024-02-15T16:48:19,0.19,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-16,13.4,3.2,8,13.4,0.8,6.4,2.9,71,0,0,0,,0,0,30.2,18.9,143.7,1020.9,59.7,17.4,83.7,7.1,4,10,2024-02-16T06:50:48,2024-02-16T16:50:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-17,11,3.8,7.6,11,-1.2,5.3,5.2,85.1,3.09,100,8.33,rain,0,0,50.6,29.1,278.6,1021.8,88.6,14.1,18.4,1.7,2,10,2024-02-17T06:48:49,2024-02-17T16:52:05,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-18,6.3,-0.2,2.9,6.3,-4.2,0.3,-3.3,64.7,0,0,0,,0,0,34.2,24.3,326.3,1032.3,62.9,19.6,70.6,6.1,4,10,2024-02-18T06:46:48,2024-02-18T16:53:57,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-19,5.9,-0.2,2.1,3.2,-5.7,-2.1,-0.1,85.4,0.579,100,4.17,"rain,snow",0,0,43.2,24,156.6,1019,91.6,14,19.2,1.8,1,10,2024-02-19T06:44:46,2024-02-19T16:55:50,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-20,8.6,4.7,6.2,5.8,0.9,3.1,4.3,88.1,3.477,100,8.33,rain,0,0,46.8,21.9,265.9,1017.5,81,16.1,33.5,3,2,10,2024-02-20T06:42:42,2024-02-20T16:57:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-21,7.9,3.4,6,5.8,0.3,3.8,4.7,91.3,0.676,100,8.33,rain,0,0,36,12.3,227.4,1016.9,87.6,11.8,22.5,1.8,1,10,2024-02-21T06:40:38,2024-02-21T16:59:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-22,9.9,3.4,7.2,8.4,0.7,5.1,3.6,78.9,0.772,100,8.33,rain,0,0,36,17.5,161.6,1003.8,83,16.3,42.3,3.6,3,10,2024-02-22T06:38:33,2024-02-22T17:01:25,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-23,9.9,7.7,8.6,9.8,5.1,7.1,6.9,89.2,5.863,100,8.33,rain,0,0,39.6,18.4,163.9,999.4,88.9,11.7,21.3,1.9,1,10,2024-02-23T06:36:26,2024-02-23T17:03:16,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-24,10.5,1.8,6.9,10.5,-0.3,5,4.5,85.3,3.96,100,8.33,rain,0,0,43.2,22.9,171.2,1006,83.1,13.3,38,3.4,2,10,2024-02-24T06:34:19,2024-02-24T17:05:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-25,13.9,1.9,7.5,13.9,-0.7,6.3,3.1,75.9,0,0,0,rain,0,0,32,18.2,124.5,1010.4,64.8,14.4,94.6,8.2,4,10,2024-02-25T06:32:10,2024-02-25T17:06:58,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-26,13.5,2.3,8.5,13.5,-0.2,8,5.8,84.3,0,0,0,rain,0,0,22,15.5,118.5,1008.6,55.7,12.8,102.4,8.7,4,10,2024-02-26T06:30:01,2024-02-26T17:08:49,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-27,16.1,6.8,11.1,16.1,4.9,10.5,7.4,80,0,0,0,,0,0,24.1,12.7,134.9,1013.3,64.7,11.4,71.8,6.2,3,10,2024-02-27T06:27:51,2024-02-27T17:10:39,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-28,11.5,6.9,8.9,11.5,4.2,8,7.9,93.5,1.545,100,8.33,rain,0,0,22.7,15.2,273.6,1017.8,90.4,6.7,28.6,2.5,1,10,2024-02-28T06:25:40,2024-02-28T17:12:29,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-02-29,9.8,6,7.7,8,4.1,6,6.1,90,0.483,100,4.17,rain,0,0,24.5,15.4,84.6,1021.1,91.8,10.4,28.1,2.3,1,10,2024-02-29T06:23:28,2024-02-29T17:14:18,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-01,11.9,7.1,9.2,11.9,4,7,6,80.8,0,0,0,,0,0,43.2,24.4,114.3,1014.1,85.1,10.5,77.7,6.7,4,10,2024-03-01T06:21:16,2024-03-01T17:16:07,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-02,10,5,7.4,10,1.6,4.6,4.8,84.1,0,0,0,,0,0,39.6,19.2,104.9,1013.1,82.8,10,33.5,2.9,2,10,2024-03-02T06:19:02,2024-03-02T17:17:57,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-03,12,6,8.5,12,2.7,6.1,3.3,70.4,0,0,0,,0,0,39.6,25.1,102.5,1011.8,74.8,12.9,109.3,9.5,5,10,2024-03-03T06:16:49,2024-03-03T17:19:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-04,7.3,3,5.1,4.4,-1.1,1.7,1.7,79.1,0.773,100,4.17,rain,0,0,39.6,20.2,73.3,1011.5,85.7,13,35.7,3.1,2,10,2024-03-04T06:14:34,2024-03-04T17:21:34,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-05,5.4,2.7,4.1,5.4,-1,1.9,3.3,94,0.676,100,4.17,rain,0,0,25.6,15.8,44.6,1014.5,94.6,7.7,19.1,1.6,1,10,2024-03-05T06:12:19,2024-03-05T17:23:22,0.83,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-06,6.1,3.7,5,4.5,0.2,1.9,1.4,78.8,0,0,0,rain,0,0,31,20.5,57.9,1022.1,90.3,12.6,44.3,3.9,2,10,2024-03-06T06:10:03,2024-03-06T17:25:10,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-07,6.4,-1.7,2.4,4,-5.3,-0.2,-4.5,61.9,0,0,0,,0,0,32.4,18.6,70.8,1026.2,29.5,16,136,11.7,5,10,2024-03-07T06:07:47,2024-03-07T17:26:57,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-08,9.2,-4,2.4,8.8,-4,2.3,-4.4,65,0,0,0,,0,0,7.2,5.9,248.7,1022.8,0,11,138.5,11.9,5,10,2024-03-08T06:05:31,2024-03-08T17:28:45,0.94,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-09,10.8,-3.2,3.6,10.8,-5.4,2.3,-4.3,60.4,0,0,0,,0,0,26.6,18.9,114.9,1017.3,0.3,12.7,144.1,12.5,5,10,2024-03-09T06:03:13,2024-03-09T17:30:32,0.97,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-10,12,0.4,6.8,12,-3.4,4.5,-1.5,57.1,0,0,0,,0,0,57.6,31.8,100.2,1013.2,63.4,15.1,92.9,8.1,5,10,2024-03-10T06:00:56,2024-03-10T17:32:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-11,6,3,4.9,2.4,-1.9,0.2,0.5,73.5,2.029,100,8.33,rain,0,0,57.6,32.8,108.2,1012.5,90.2,15,28.7,2.4,2,10,2024-03-11T05:58:38,2024-03-11T17:34:05,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-12,7,5,6.1,5.1,1.9,3.2,4.3,88.3,0.193,100,4.17,rain,0,0,46.8,21,99.2,1012.3,93.9,9.8,21.9,1.9,1,10,2024-03-12T05:56:20,2024-03-12T17:35:52,0.07,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-13,5.8,4,4.7,5.8,1.9,3.7,3.5,92.1,0.194,100,8.33,rain,0,0,13.3,9.2,96.4,1016.6,91.3,7.4,23.3,2,1,10,2024-03-13T05:54:01,2024-03-13T17:37:38,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-14,10.5,2.4,5.9,10.5,-0.2,4.6,3.1,83.3,0,0,0,,0,0,21.6,12.2,141.4,1018,51.7,8.2,104.6,9.1,5,10,2024-03-14T05:51:42,2024-03-14T17:39:24,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-15,9.9,0.8,5.8,7.8,-1.9,3,2.2,79.5,0,0,0,,0,0,32.4,18.3,144.8,1015.9,69.2,9.6,112.3,9.6,4,10,2024-03-15T05:49:23,2024-03-15T17:41:10,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-16,15.1,2.9,8.7,15.1,0.5,7.6,6.5,86.1,8.693,100,8.33,rain,0,0,45.2,25.5,168.6,1012.5,75.8,11.9,69.5,6,4,10,2024-03-16T05:47:04,2024-03-16T17:42:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-17,6.9,0.8,3.9,2.3,-3.9,-0.4,-0.2,74.8,0.966,100,4.17,"rain,snow",0,0,54.4,33,286.6,1017.9,81.2,18.3,37.2,3.1,2,10,2024-03-17T05:44:44,2024-03-17T17:44:41,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-18,3,-0.2,1.2,0.1,-5.5,-2.7,-0.5,88.4,1.159,100,8.33,snow,1.3,0.2,39.6,20.3,290.5,1018.2,85.9,13.8,41.1,3.7,2,10,2024-03-18T05:42:24,2024-03-18T17:46:26,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-19,6.5,-1.8,2.8,3.5,-5.1,-0.1,-0.9,78.2,0,0,0,,0,0,30.2,18,327.3,1022.6,55.4,14.9,115.9,10.1,6,10,2024-03-19T05:40:04,2024-03-19T17:48:11,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-20,8.7,-2.4,3.4,8.7,-2.4,2.4,-0.3,78.9,0,0,0,,0,0,14.4,11.8,78.7,1023.2,53.7,11.7,104.9,9.2,5,10,2024-03-20T05:37:44,2024-03-20T17:49:56,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-21,12,-0.3,6.6,12,-3.2,5.1,1.4,72.1,0.097,100,4.17,rain,0,0,26.6,15.3,151.7,1020.2,78.2,11.6,112.7,9.7,4,10,2024-03-21T05:35:24,2024-03-21T17:51:40,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-22,10,6.8,8.6,10,4.7,7.3,6.3,85.9,3.284,100,12.5,rain,0,0,27.7,14.8,255.1,1014.6,89.3,9.1,41.8,3.5,3,10,2024-03-22T05:33:04,2024-03-22T17:53:25,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-23,16.1,4.7,10.1,16.1,-0.1,8.8,7.2,83.3,5.216,100,12.5,rain,0,0,57.7,36.1,245.2,1002.9,86.2,12.3,65.9,5.6,6,10,2024-03-23T05:30:44,2024-03-23T17:55:09,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
Warszaw,2024-03-24,8.3,2.3,4.5,6,-0.5,2,0.8,78.4,0.097,100,4.17,rain,0,0,57.6,21,245.1,1003,74.3,17.1,50.2,4.4,3,10,2024-03-24T05:28:23,2024-03-24T17:56:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-25,9.9,2.1,5.8,8.3,-0.5,4,1.4,75,0,0,0,rain,0,0,28.8,13.3,210.4,1002.9,64,15.6,122.2,10.5,6,10,2024-03-25T05:26:03,2024-03-25T17:58:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-26,12.5,-1.6,6.2,12.5,-1.6,5.1,0.9,72,0,0,0,rain,0,0,39.6,23.8,132,1007.3,39,9.1,154,13.4,6,10,2024-03-26T05:23:43,2024-03-26T18:00:22,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-27,17.3,6,11.6,17.3,2.1,10.4,1.4,50.9,0,0,0,,0,0,46.8,27.4,133.2,999,60,16.1,169.6,14.6,6,10,2024-03-27T05:21:23,2024-03-27T18:02:06,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-03-28,17.9,8,11.9,17.9,6.1,11.1,5.9,67.5,1.9,100,20.83,rain,0,0,47.9,27.5,152.6,993.6,47.3,9.7,90.5,7.8,7,10,2024-03-28T05:19:03,2024-03-28T18:03:50,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EPWA,E1334,EPMO"
Warszaw,2024-03-29,17,7,11.8,17,4.2,10.8,2.4,54.8,1.7,100,12.5,rain,0,0,42.5,24,227.2,1004.2,53.7,10,185.3,16.1,6,10,2024-03-29T05:16:44,2024-03-29T18:05:34,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"EPWA,E1334,EPMO"
Warszaw,2024-03-30,24,7.1,15.6,24,5,15.2,6.9,57.9,0,0,0,,0,0,32.8,20.3,153.7,1005.4,53.9,10,178.5,15.4,6,10,2024-03-30T05:14:24,2024-03-30T18:07:18,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EPWA,E1334,EPMO"
Warszaw,2024-03-31,25,11.1,18,25,11.1,18,6.7,49.9,0,0,0,,0,0,46.4,27.4,167.5,1002.2,48.4,10,145.4,11.9,4,10,2024-03-31T06:12:05,2024-03-31T19:09:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EPWA,E1334,EPMO"
Warszaw,2024-04-01,24,11,17.4,24,11,17.4,7.3,52.5,0,0,0,,0,0,39.6,25,160.4,999,56.2,10.2,154,13.3,7,10,2024-04-01T06:09:46,2024-04-01T19:10:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
